,Tweet,ID,Length,Source,Favourites,Reweet_count,Timestamp,sentiment,popularity,sentimentValue
233,"#ACTUALIDAD 😎🙌 | Comienza la Champions 22-23 #VIPDeportivo

✍ Por @juansemperee 

#UCL #ChampionsLeague #Islandia https://t.co/lnIxLSGU2Z",1538107258739085312,137,WordPress.com,5,1,2022-06-18 10:32:01+00:00,0,Neutral,0.0
234,Not winning the #ChampionsLeague with Bayern and this CITY side is deemed a failure https://t.co/ixoorplR54,1538105993707528193,107,Twitter for Android,0,0,2022-06-18 10:27:00+00:00,-1,Negative,-0.2833333333333333
235,"RT @OloriSports: Avenger Salah 😂🤣🤣

#ChampionsLeague #ChampionsLeagueFinal https://t.co/auTlcgarOb",1538105927412461568,98,Twitter for iPhone,0,33,2022-06-18 10:26:44+00:00,0,Neutral,0.0
236,"😂😂😂man failed to win the #ChampionsLeague with the best Bayern side, CITY too 

His good in winning the league but… https://t.co/YS8msh6mWu",1538105043240493056,139,Twitter for Android,0,0,2022-06-18 10:23:13+00:00,1,Positive,0.5
237,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1538102650310381570,140,Twitter for iPhone,0,22,2022-06-18 10:13:43+00:00,-1,Negative,-0.25000000000000006
238,"RT @sport_nft_card: Check this out! https://t.co/ZFrxRrCPMb 

#haaland #bvb #football #borussiadortmund #bundesliga #dortmund #messi #champ…",1538101977795657728,140,Footy News,0,1,2022-06-18 10:11:02+00:00,0,Neutral,0.0
239,"Check this out! https://t.co/ZFrxRrCPMb 

#haaland #bvb #football #borussiadortmund #bundesliga #dortmund #messi… https://t.co/dZwTFZ60bN",1538101638728417280,137,Twitter Web App,0,1,2022-06-18 10:09:41+00:00,0,Neutral,0.0
240,"What a game….what a player….now just need the shirt 🤔.
#nufcfans #NewcastleUnited #ChampionsLeague https://t.co/PRdmayota6",1538098825696628736,122,Twitter for iPhone,0,0,2022-06-18 09:58:31+00:00,-1,Negative,-0.4
241,⚽🇦🇩 #LiguedesChampions : l' @interescaldes  (#Andorre) entre en lice #football #UCL #ChampionsLeague #Andorra… https://t.co/6hn5n0sdOM,1538098484909428736,134,Twitter Web App,1,0,2022-06-18 09:57:09+00:00,0,Neutral,0.0
242,"RT @EficaciaDeport: Marcelo, en la unica final de #ChampionsLeague que no jugó, desempeñó, segun él, su papel mas importante.
Ejemplo de:
-…",1538098221133795329,140,Twitter for Android,0,2,2022-06-18 09:56:07+00:00,0,Neutral,0.0
243,"In just 2 days, the UEFA #ChampionsLeague Final kick off ball will go up for auction! This is a truly unique opport… https://t.co/ZSw1vs8OHS",1538097596996132864,140,Twitter Web App,1,0,2022-06-18 09:53:38+00:00,1,Positive,0.1875
244,"RT @monikalive: A #ÉticaBolsonarista
👇
Bancado por advogado, ministro do STF vai de jatinho a Paris para final da #ChampionsLeague

Advogad…",1538097448933019648,140,Twitter for Android,0,1,2022-06-18 09:53:02+00:00,0,Neutral,0.0
245,"A #ÉticaBolsonarista
👇
Bancado por advogado, ministro do STF vai de jatinho a Paris para final da #ChampionsLeague… https://t.co/SgTw6fIPKo",1538096941632040961,139,Twitter for Android,2,1,2022-06-18 09:51:02+00:00,0,Neutral,0.0
246,"RT @chrisalucard: 🇬🇷💣Olympiacos are close to reach an agreement with the 30-year old right back Sime Vrsaljko. 

#Olympiakos #Olympiacosfc…",1538096638421618690,139,Twitter for Android,0,4,2022-06-18 09:49:49+00:00,1,Positive,0.12857142857142856
247,@LeBombeDiVlad Peccato che #arsenal sta prendendo #GabrielJesus il #Tottenham ha già #Keane e il #ManchesterUnited… https://t.co/B8xJCGAmy6,1538096332061265920,139,Twitter for Android,0,0,2022-06-18 09:48:36+00:00,0,Neutral,0.0
248,"Marcelo, en la unica final de #ChampionsLeague que no jugó, desempeñó, segun él, su papel mas importante.
Ejemplo d… https://t.co/UlNx4fVE0Q",1538092831759380481,140,Twitter for Android,4,2,2022-06-18 09:34:42+00:00,0,Neutral,0.0
249,"Verdades polemicas no Futebol

Sergio Busquets no augue foi muito melhor volante do que Casemiro foi ou é.… https://t.co/Soc9AVg935",1538092828525568000,131,Twitter Web App,0,0,2022-06-18 09:34:41+00:00,0,Neutral,0.0
250,"#Bremer: 'Sto valutando diverse proposte, voglio giocare in #ChampionsLeague. E se chiama l'Italia...' https://t.co/ARp8OsD8Aq",1538091670868070400,126,dlvr.it,24,1,2022-06-18 09:30:05+00:00,0,Neutral,0.0
251,"Rodrygo 🗣
""After the Champions League final, when they were giving a guard of honour to Liverpool, Salah was coming… https://t.co/Es655qKiEi",1538091425014943744,140,Twitter for Android,0,0,2022-06-18 09:29:06+00:00,0,Neutral,0.0
252,"#Torino, #Bremer ai saluti: “Voglio giocare la #ChampionsLeague”
https://t.co/ZR75lTppWa",1538091117031432194,88,Twitter Web App,1,0,2022-06-18 09:27:53+00:00,0,Neutral,0.0
253,"RT @chrisalucard: 🇬🇷💣Olympiacos are close to reach an agreement with the 30-year old right back Sime Vrsaljko. 

#Olympiakos #Olympiacosfc…",1538090795156348928,139,Twitter for iPhone,0,4,2022-06-18 09:26:36+00:00,1,Positive,0.12857142857142856
254,"RT @chrisalucard: 🇬🇷💣Olympiacos are close to reach an agreement with the 30-year old right back Sime Vrsaljko. 

#Olympiakos #Olympiacosfc…",1538090633465843713,139,Twitter for iPhone,0,4,2022-06-18 09:25:58+00:00,1,Positive,0.12857142857142856
255,"RT @chrisalucard: 🇬🇷💣Olympiacos are close to reach an agreement with the 30-year old right back Sime Vrsaljko. 

#Olympiakos #Olympiacosfc…",1538090596077903872,139,Twitter for iPhone,0,4,2022-06-18 09:25:49+00:00,1,Positive,0.12857142857142856
256,"🇬🇷💣Olympiacos are close to reach an agreement with the 30-year old right back Sime Vrsaljko. 

#Olympiakos… https://t.co/n5crTvSmdj",1538090549730848770,131,Twitter for iPhone,50,4,2022-06-18 09:25:38+00:00,1,Positive,0.12857142857142856
257,"RT @TheMattDP10: 📣BOOM | ""Un fenomeno dal Brasile per la Juventus"" https://t.co/8XIFN0087i 

#Ronaldo #Juventus #Paratici #Marotta #ForzaJu…",1538089289774505984,140,Zona Bianconeri,0,1,2022-06-18 09:20:37+00:00,0,Neutral,0.0
258,"📣BOOM | ""Un fenomeno dal Brasile per la Juventus"" https://t.co/8XIFN0087i 

#Ronaldo #Juventus #Paratici #Marotta… https://t.co/PiAxdlDGR8",1538089163899256832,138,Twitter for iPhone,1,1,2022-06-18 09:20:07+00:00,0,Neutral,0.0
259,"THE GREATEST MIDFIELD TRIO.
🐐🐐🐐

#Modric #kroos #casemiro #RealMadrid #ChampionsLeague #uefachampionsleaguefinal… https://t.co/RpVtZeE2sc",1538088821052477440,137,Twitter for Android,0,0,2022-06-18 09:18:45+00:00,1,Positive,1.0
260,"Burberry has announced Son Heung min as a new brand ambassador. 

#Burberry #PremierLeague #UCL #ChampionsLeague… https://t.co/GjbHoAsfj7",1538087318367703041,137,Twitter Web App,6,0,2022-06-18 09:12:47+00:00,1,Positive,0.13636363636363635
261,"Gameplay 7 de #Fifa en el torneo #ChampionsLeague .
Dame Like

https://t.co/fg9cibDofE",1538086044649807873,86,Twitter for Android,1,0,2022-06-18 09:07:43+00:00,0,Neutral,0.0
262,"#Koulibaly Fa benissimo #Spalletti a dimettersi se il burino romano gli vende il #Comandante ,si partecipa x VINCER… https://t.co/7GrZfnHoeh",1538085043293257729,140,Twitter for Android,0,0,2022-06-18 09:03:45+00:00,0,Neutral,0.0
263,🏆 ¿Se reencuentran en Francia? Sampaoli sueña con #Alexis y #Lenglet para reforzar al Marsella con miras a la… https://t.co/3T1E1AKyMk,1538079066598715393,134,Twitter Media Studio,0,0,2022-06-18 08:40:00+00:00,0,Neutral,0.0
264,"Su #SkySport la #Final4 di #ChampionsLeague maschile di #pallamano

#EHFfinal4 https://t.co/ewQIGwaAHi",1538072924271280129,102,WordPress.com,1,1,2022-06-18 08:15:35+00:00,0,Neutral,0.0
265,"RT @mr247bet: The Brazilian youngster #ViniciusJunior’s new deal at Real Madrid will run until 2026, according to #fabrizioromano.💣🔥

 - He…",1538071709676359680,140,Footy News,0,1,2022-06-18 08:10:46+00:00,1,Positive,0.16818181818181818
266,"🎙️| LE VOCI

Le parole di #Bremer alla trasmissione Resenha ESPN, tra ambizioni e mercato: ""Voglio giocare in… https://t.co/AiXLQZiPp3",1538070825898745858,134,Twitter Web App,3,0,2022-06-18 08:07:15+00:00,0,Neutral,0.0
267,"Che ne pensate ? ⚫️🔵

#Inter #Bremer #SerieA #Torino #ChampionsLeague #UCL #news #18giugno #Calciomercato https://t.co/YjKKj16x7x",1538069569696309249,129,Twitter for iPhone,0,0,2022-06-18 08:02:16+00:00,0,Neutral,0.0
268,"The Brazilian youngster #ViniciusJunior’s new deal at Real Madrid will run until 2026, according to #fabrizioromano… https://t.co/ZsmiUAKHS6",1538069004618588165,140,Twitter Web App,0,1,2022-06-18 08:00:01+00:00,1,Positive,0.16818181818181818
269,RT @English_AS: Real Madrid had hoped to unveil the New Bernabéu at the end of the year  https://t.co/TWz0Ggwcd0 #RealMadrid #LaLiga #Champ…,1538068735214370818,140,Twitter for Android,0,1,2022-06-18 07:58:57+00:00,1,Positive,0.16818181818181818
270,"RT @RaulOrvananos: El futbol de estufa está a todo lo que da en Europa, y mientras el brasileño Dani Alves niega su llegada al @RCD_Mallorc…",1538067319506841600,140,Twitter Web App,0,1,2022-06-18 07:53:19+00:00,0,Neutral,0.0
271,Real Madrid had hoped to unveil the New Bernabéu at the end of the year  https://t.co/TWz0Ggwcd0 #RealMadrid… https://t.co/5odsf3J5fw,1538063165883400192,133,Twitter Web App,6,1,2022-06-18 07:36:49+00:00,1,Positive,0.16818181818181818
272,#fantacalcio Le 📈📉statistiche📈📉 della #ChampionsLeague 21/22 della redazione di #Fantapiu3 #stats #fantastats… https://t.co/s2YjNcjLoq,1538061587558412288,134,PostPickr,0,0,2022-06-18 07:30:32+00:00,0,Neutral,0.0
273,"The gentlemen’s football brand
-
-
-
-
#soccer #football #style #worldcup #menwithclass #classygentlemen #elegant… https://t.co/h66Q8YoO1b",1538058956727369728,138,IFTTT,0,0,2022-06-18 07:20:05+00:00,1,Positive,0.5
274,"Champions league -  By Hamid Jamshidian
Published on the Elite Gallery @ https://t.co/jteuZDDrYF
#Football #Soccer… https://t.co/MMF5FpcaSC",1538058079748730881,139,100ASA-PhotoRobot,0,0,2022-06-18 07:16:36+00:00,0,Neutral,0.0
275,World Cup #worldcup #championsleague #premierleague #bundesliga #laliga #football #soccer #europaleague https://t.co/TDaRw4eTeL,1538057980310130693,127,PlayStation®Network,0,0,2022-06-18 07:16:12+00:00,0,Neutral,0.0
276,"World Cup #worldcup #championsleague #premierleague #bundesliga #laliga #football #soccer #europaleague
https://t.co/Re9joYWf3b",1538057715075141632,127,PlayStation®Network,0,0,2022-06-18 07:15:09+00:00,0,Neutral,0.0
277,RT @danielebartocc1: Fabio Caressa di Sky stasera a Ripe San Ginesio #fabiocaressa #skysport #sky #nazionale #serieA #championsleague #calc…,1538056478501871617,140,Zona Bianconeri,0,1,2022-06-18 07:10:14+00:00,0,Neutral,0.0
278,"👑👑𝐖𝐎𝐑𝐋𝐃 𝐅𝐀𝐌𝐎𝐔𝐒 𝐁𝐄𝐓𝐓𝐈𝐍𝐆 𝐖𝐄𝐁𝐒𝐈𝐓𝐄👑👑

⬜️  𝗔𝗟𝗟 𝗦𝗢𝗖𝗖𝗘𝗥 𝗠𝗔𝗧𝗖𝗛𝗘𝗦 𝗔𝗩𝗔𝗜𝗟𝗔𝗕𝗟𝗘 ⬜️

🟪   SOCCER MATCHES UPDATES   🟪

#satsport… https://t.co/vfveiqNSpl",1538055854154518529,137,Twitter Web App,1,0,2022-06-18 07:07:45+00:00,0,Neutral,0.0
279,"World Cup #worldcup #championsleague #premierleague #bundesliga #laliga #football #soccer #europaleague
https://t.co/9dswK8Jy4E",1538055353052672000,127,PlayStation®Network,0,0,2022-06-18 07:05:46+00:00,0,Neutral,0.0
280,"RT @zwa007: Pleasant Memories ❤️
#ChampionsLeague https://t.co/wg37L5D4zQ",1538054694194532352,73,Twitter for iPhone,0,1,2022-06-18 07:03:09+00:00,1,Positive,0.7333333333333333
281,"World Cup #worldcup #championsleague #premierleague #bundesliga #laliga #football #soccer #europaleague
https://t.co/8znkBEQTR6",1538052994062852101,127,PlayStation®Network,0,0,2022-06-18 06:56:24+00:00,0,Neutral,0.0
282,"Pleasant Memories ❤️
#ChampionsLeague https://t.co/wg37L5D4zQ",1538052545343635457,61,Twitter for iPhone,3,1,2022-06-18 06:54:37+00:00,1,Positive,0.7333333333333333
283,"The British concept of football.

#sonheungmin #Sonny #Tottenham #harrykane #England #PremierLeague #UCL… https://t.co/nOsZ8klg5B",1538050335872253953,129,Twitter Web App,3,0,2022-06-18 06:45:50+00:00,0,Neutral,0.0
284,"Eaaa..., WINNER!!!🥳🥳🥳
""14 UEFA CH🏆MPIONS LEAGUE 2021/2022"" #HalaMadrid #UEFAChampionsLeagueFINAL #RealMadrid… https://t.co/k9WXI8P9Vy",1538042785411891200,133,Twitter for iPhone,0,0,2022-06-18 06:15:50+00:00,0,Neutral,0.0
285,"When you love football...
#RealMadrid 
#ChampionsLeague 
#modric https://t.co/GphflAjkeY",1538039479226843136,88,Twitter for Android,2,1,2022-06-18 06:02:41+00:00,1,Positive,0.5
286,#UEFA cleared its own executive committee member Nasser al-Khelaifi of any punishment despite finding his club Pari… https://t.co/0t8h4z14Jf,1538038885082894336,140,Twitter Web App,0,0,2022-06-18 06:00:20+00:00,1,Positive,0.6
287,#UEFA cleared its own executive committee member #Nasseral-Khelaifi of any punishment despite finding his club… https://t.co/vHy6mgkGfo,1538037534256553984,135,TweetDeck,3,1,2022-06-18 05:54:58+00:00,1,Positive,0.6
288,RT @RobeyRemington: Awesome finish. #SmackDown #ChampionsLeague #AEW #FeelGoodFriday #WWEUniversalChampionship #PMSLive #RomanReigns https:…,1538028284583194624,140,Twitter for Android,0,5,2022-06-18 05:18:12+00:00,1,Positive,1.0
289,"RT @alexkitmaker: Concept Kits Athletic Club #TuEscribesTuPropiaHistoria

Designed by @alexkitmaker &amp; @trick8s

DOWNLOAD: https://t.co/MPWr…",1538027485207506947,144,Twitter Web App,0,11,2022-06-18 05:15:02+00:00,0,Neutral,0.0
290,"¡UEFA exonera de castigo a presidente del PSG! 🏟️⚽️💥💥
Luego de ser señalado por presuntamente amenazar a los árbitr… https://t.co/vcWowfP8NG",1538023953637195776,140,Twitter Web App,0,0,2022-06-18 05:01:00+00:00,0,Neutral,0.0
291,RT @RobeyRemington: Awesome finish. #SmackDown #ChampionsLeague #AEW #FeelGoodFriday #WWEUniversalChampionship #PMSLive #RomanReigns https:…,1538022739277008901,140,Twitter for iPhone,0,5,2022-06-18 04:56:10+00:00,1,Positive,1.0
292,"@Yves_Bissouma es el tercer fichaje estelar del @Spurs_ES 
#Tottenham #TottenhamHotspur #spurs #PremierLeague… https://t.co/O1uDRJwexR",1538022679357272064,134,Twitter Web App,0,0,2022-06-18 04:55:56+00:00,0,Neutral,0.0
293,"El @ManCityES está prácticamente obligado a ganar la @LigadeCampeones #ChampionsLeague con semejante ofensiva, el p… https://t.co/4tEhTJiy4N",1538005480227844096,140,Twitter for iPhone,0,0,2022-06-18 03:47:35+00:00,0,Neutral,0.0
294,"Soccer Sunday's available on https://t.co/a8N96JH3eB 
#WorldCup2026 
#WorldCup2022 #Qatar2022 
#futbol #soccer… https://t.co/ulPC4oL8af",1538000659559043079,135,Twitter for Android,0,0,2022-06-18 03:28:26+00:00,1,Positive,0.4
295,"RT @VickyS_Ok: Final en el Etihad (4-3) semi (ida) #ChampionsLeague el #ManCity se impuso desde su idea de juego, el #RealMadrid aprovechó…",1537995973317697537,139,Twitter Web App,0,122,2022-06-18 03:09:49+00:00,1,Positive,0.25
296,I supply the ball so my colleagues can easily score. #soccer #football #futbol #fifa #futebol #sport #calcio… https://t.co/CoPTmzEUAB,1537993676336467970,133,IFTTT,0,0,2022-06-18 03:00:41+00:00,1,Positive,0.43333333333333335
297,"RT @Pratamaa_com: Era FirManSah🔥
#firmansah #Liverpool #LiverpoolFC #MoSalah #firmino #Mane #PremierLeague #ChampionsLeague #Anfield #YNWA…",1537990056480165889,139,Liverpool YNWA,0,1,2022-06-18 02:46:18+00:00,0,Neutral,0.0
298,"Saturday bet is ready ! 20% discount for new members who join now 🤩🤩 Hurry up , join now 📥
#sportwetten #skybet… https://t.co/nFdzV8FVOP",1537988061623029760,136,Twitter for Android,0,0,2022-06-18 02:38:22+00:00,1,Positive,0.16818181818181818
299,"Era FirManSah🔥
#firmansah #Liverpool #LiverpoolFC #MoSalah #firmino #Mane #PremierLeague #ChampionsLeague #Anfield… https://t.co/dlP78pTVGt",1537987584378302464,139,Twitter for Android,2,1,2022-06-18 02:36:29+00:00,0,Neutral,0.0
300,"Oi Galera! Conhecem o Ditado Que Pagam os Justos pelos Pecadores? By Dom Quijote

#VamosJuntosPeloBrasil… https://t.co/lAPwTvAkGv",1537986309309882368,129,IFTTT,0,0,2022-06-18 02:31:25+00:00,0,Neutral,0.0
301,"#ChampionsLeague 

Todo listo para el arranque de la nueva edición de la Champions League

🔴 EN VIVO por TUDN 📺 https://t.co/hOzI1Sb4Kt",1537985820677656577,135,Twitter Media Studio - LiveCut,1,0,2022-06-18 02:29:28+00:00,0,Neutral,0.0
302,RT @RobeyRemington: Awesome finish. #SmackDown #ChampionsLeague #AEW #FeelGoodFriday #WWEUniversalChampionship #PMSLive #RomanReigns https:…,1537985727899701249,140,Twitter for Android,0,5,2022-06-18 02:29:06+00:00,1,Positive,1.0
303,"UEFA Clears Nasser al-Khelaifi of Misconduct in Champions League Bust up, One Match Ban For Leonardo… https://t.co/PCCYO3XsBd",1537984707383549952,125,FS_Poster_App,0,0,2022-06-18 02:25:03+00:00,0,Neutral,0.0
304,"El futbol de estufa está a todo lo que da en Europa, y mientras el brasileño Dani Alves niega su llegada al… https://t.co/17O0paW9Fr",1537981725707382787,132,Twitter for Android,14,1,2022-06-18 02:13:12+00:00,0,Neutral,0.0
305,RT @RobeyRemington: Awesome finish. #SmackDown #ChampionsLeague #AEW #FeelGoodFriday #WWEUniversalChampionship #PMSLive #RomanReigns https:…,1537981094653353986,140,Twitter for iPhone,0,5,2022-06-18 02:10:41+00:00,1,Positive,1.0
306,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537979786869415941,140,Twitter for Android,0,22,2022-06-18 02:05:30+00:00,-1,Negative,-0.25000000000000006
307,It just got really at smack down. #SmackDown  #ChampionsLeague #FeelGoodFriday #AEW https://t.co/ZrZkv6v5Nu,1537978402098925570,107,Twitter for iPhone,0,0,2022-06-18 01:59:59+00:00,1,Positive,0.022222222222222213
308,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537978242778353665,140,Twitter for Android,0,22,2022-06-18 01:59:21+00:00,-1,Negative,-0.25000000000000006
309,RT @RobeyRemington: Awesome finish. #SmackDown #ChampionsLeague #AEW #FeelGoodFriday #WWEUniversalChampionship #PMSLive #RomanReigns https:…,1537977773850914816,140,Twitter for Android,0,5,2022-06-18 01:57:30+00:00,1,Positive,1.0
310,Awesome finish. #SmackDown #ChampionsLeague #AEW #FeelGoodFriday #WWEUniversalChampionship #PMSLive #RomanReigns https://t.co/zXV55UhbDU,1537977637854793734,136,Twitter for iPhone,23,5,2022-06-18 01:56:57+00:00,1,Positive,1.0
311,Pure Awesomeness. #SmackDown #AEW #ChampionsLeague #FeelGoodFriday #WWESmackdown #WWEUniversalChampionship https://t.co/nQsEObzEo4,1537976428074979328,130,Twitter for iPhone,2,0,2022-06-18 01:52:09+00:00,1,Positive,0.21428571428571427
312,RT @AvaTibor: relaxed and ready for the CL #ChampionsLeague https://t.co/zB0mnlAbQS,1537971143159648256,83,Twitter for Android,0,2,2022-06-18 01:31:09+00:00,1,Positive,0.2
313,#football #futbol #messi #r9 #futsal #championsleague  #dallas  #usa #cr7 #futebol #pulisic #puma #Nike  #neymar… https://t.co/VTEXFTnrtU,1537970873117773824,137,Twitter for Android,0,0,2022-06-18 01:30:04+00:00,0,Neutral,0.0
314,De jugar contra el @realmadrid en la #ChampionsLeague a irse al fútbol de Tailandia. https://t.co/1eD1vkE2Gy,1537967005596123141,108,Twitter for Android,0,0,2022-06-18 01:14:42+00:00,0,Neutral,0.0
315,"The Man @pepteam @mancity @sirk_3 
.
.
.
.
#mancity #manchester #epl #facup #caraboacup #championsleague #soccer… https://t.co/AirypJ5VM4",1537965915081281536,137,Instagram,0,1,2022-06-18 01:10:22+00:00,0,Neutral,0.0
316,"FIFA Confirmed back in 2018 that the Fifa World Cup 2026 would be played across North America 😍

FULL INFO:… https://t.co/PtMOzzpZjF",1537960664366346245,132,Twitter for Android,0,0,2022-06-18 00:49:30+00:00,1,Positive,0.25
317,"Forma sua dupla de ataque?

#ChampionsLeague #aguero #Teori
#UCL #UCLA https://t.co/xatCY75mon",1537957345912770565,94,Twitter for Android,1,0,2022-06-18 00:36:19+00:00,0,Neutral,0.0
318,"✅ العميل 684

|#beINSPORTS
|#تجديد_اشتراك_بي_ان_سبورت
|#تجديد_bein
|#beIN
|#ssc_sports
|#ChampionsLeague
|… https://t.co/vFG5MlYBDP",1537955652772933633,131,Twitter for iPhone,0,0,2022-06-18 00:29:36+00:00,0,Neutral,0.0
319,RT @United_Charity: Countdown: Noch bis morgen auf die original #ChampionsLeague-Schuhe von #RealMadrid-Star @ToniKroos bieten! Der Erlös g…,1537942798036439044,140,Twitter for iPhone,0,50,2022-06-17 23:38:31+00:00,1,Positive,0.375
320,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537940436660015105,140,Twitter Web App,0,53,2022-06-17 23:29:08+00:00,0,Neutral,0.0
321,"RT @policia: 🔷¿Quieres ver cómo montamos un dispositivo de seguridad para un partido de alto riesgo?

Ponte en la piel de nuestros agentes…",1537940042114510849,139,Twitter for iPhone,0,139,2022-06-17 23:27:34+00:00,0,Neutral,0.0
322,"RT @salv_amoroso: 🔵 NAPOLI 

Aslan #Baladze, dg #DinamoBatumi a @adjarasportTV:

""#Kvaratskhelia è un giocatore molto importante per noi. S…",1537939715206225923,140,Twitter for Android,0,4,2022-06-17 23:26:16+00:00,0,Neutral,0.0
323,@ClubNecaxa No lo vi jugar en la última final de la #ChampionsLeague ...,1537939217673646083,72,Twitter for Android,0,0,2022-06-17 23:24:17+00:00,0,Neutral,0.0
324,"RT @VideosModern: #Liverpool offensive phase vs #RealMadrid in the #ChampionsLeague 

- Numerical superiority with the false nine 
- Wide r…",1537938056409255936,140,Twitter for Android,0,22,2022-06-17 23:19:40+00:00,-1,Negative,-0.25000000000000006
325,"RT @InfoAuMax1: #Championsleague🇪🇺
#RMDPSG

🚨 #OFFICIEL

Al Khelaiffi et Leonardo connaît leur sentence pour les désordres au match retour…",1537935630038011909,139,Beit's bot,0,1,2022-06-17 23:10:02+00:00,0,Neutral,0.0
326,"#Championsleague🇪🇺
#RMDPSG

🚨 #OFFICIEL

Al Khelaiffi et Leonardo connaît leur sentence pour les désordres au match… https://t.co/4rz1hubv4f",1537935024774733830,140,Twitter for Android,0,1,2022-06-17 23:07:38+00:00,0,Neutral,0.0
327,"RT @monascope7: 📺 Qui sera le vainqueur de l'appel d'offre #ChampionsLeague ?

Le contrat : 2024-2027

La bataille s'annonce féroce entre d…",1537933628084129793,140,Twitter for iPad,0,2,2022-06-17 23:02:05+00:00,0,Neutral,0.0
328,"#Arsenal have never won a major European Trophy, #ChampionsLeague or #EuropaLeague

#bigclub?

#COYS #THFC #Spurs https://t.co/w1pwtTYErI",1537931321976029185,137,Twitter for Android,3,0,2022-06-17 22:52:55+00:00,1,Positive,0.03125
329,"@TNTSportsBR Esse jogo sempre será inesquecível , jogo contra o Bayern de Munique pela #ChampionsLeague e um show d… https://t.co/HDqKb23AMg",1537929070180061186,140,Twitter for Android,0,0,2022-06-17 22:43:58+00:00,0,Neutral,0.0
330,"Esse jogo sempre será inesquecível , jogo contra o Bayern de Munique pela #ChampionsLeague e um show de #Marcelo e… https://t.co/fxk7sQfxjM",1537929022889308163,139,Twitter for Android,0,0,2022-06-17 22:43:47+00:00,0,Neutral,0.0
331,"RT @Cristiano: 𝐖𝐞 𝐛𝐞𝐥𝐢𝐞𝐯𝐞 𝐮𝐧𝐭𝐢𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝… and we will do everything to achieve our goals! We are RED DEVILS 💪🏽 
#MUFC #championsleague https…",1537921986554318850,140,Twitter for Android,0,28758,2022-06-17 22:15:49+00:00,0,Neutral,0.0
332,"Disrespect as a goal
.

#Messi #Boateng #Bayern #UCL #ChampionsLeague https://t.co/WO1CXdoLXB",1537921559028912129,93,Twitter for Android,1,0,2022-06-17 22:14:07+00:00,0,Neutral,0.0
333,"RT @JulienOdoul: Depuis les attentats islamistes du 13 novembre 2015, nous savons que le #stadedeFrance est une cible pour les terroristes.…",1537920957871816704,140,Twitter for Android,0,96,2022-06-17 22:11:44+00:00,0,Neutral,0.0
334,"https://t.co/xpmzqIkuWb

#UEFA #PSG #Leonardo #AlKhelaifi #Calcio #RealMadrid #ChampionsLeague",1537920876724617223,94,Twitter for Android,1,0,2022-06-17 22:11:24+00:00,0,Neutral,0.0
335,"RT @AllanBARTE: Macron va finir par apprécier les Français.
#DarmaninMent

#stadedefrance #Darmanin #DarmaninDemission #Macron #Lallement #…",1537918182777769985,140,Twitter Web App,0,240,2022-06-17 22:00:42+00:00,0,Neutral,0.0
336,"RT @AllanBARTE: Il ne leur reste plus que le sort d'oubliette à lancer sur les électeurs avant les législatives...  😄

Accio la moula !
▶️…",1537918121020796930,139,Twitter Web App,0,148,2022-06-17 22:00:27+00:00,0,Neutral,0.0
337,"Alguém aí passou a torcer ou tomar ódio no Real Madrid naquela época? Conta aí 👇🏻

#SextouComSdeSaudade #RealMadrid… https://t.co/B37tFIq4E7",1537911595472343040,140,Twitter for Android,0,0,2022-06-17 21:34:32+00:00,-1,Negative,-0.1
338,"📲 https://t.co/YUF1vK5xla

#football #soccer #messi #ronaldo #championsleague #barcelona #realmadrid #neymar #cr7… https://t.co/A2Tq1KDyP1",1537910500977045510,138,OnlyPultCom,1,0,2022-06-17 21:30:11+00:00,0,Neutral,0.0
339,"#Rodrygo rivela: ""Con #Modric abbiamo preso in giro #Salah dopo la finale di #ChampionsLeague 

https://t.co/tPYWBB5KWm",1537909334947950597,119,Twitter Web App,0,0,2022-06-17 21:25:33+00:00,0,Neutral,0.0
340,"RT @Madridcamiseta7: Chicos y chicas ayudemos a @ANNA_RM9  para llegar a los 16K
Ella siempre ayuda a todas las cuentas pequeñas nos toca a…",1537908289295380486,140,Twitter for Android,0,53,2022-06-17 21:21:23+00:00,0,Neutral,0.0
341,@ClaMarchisio8 @juventusfc Tudor contro il deportivo al 93esimo #ChampionsLeague #tudor,1537907464665849856,87,Twitter for iPhone,0,0,2022-06-17 21:18:07+00:00,0,Neutral,0.0
342,RT @KhatchCards: Live tonight on Instagram khatch_cards! #F1 #livebreaks #prizm #whodoyoucollect #nba #nfl #ChampionsLeague #futbol #soccer…,1537906603122249737,140,SportsCardBot,0,1,2022-06-17 21:14:41+00:00,1,Positive,0.13636363636363635
